,smiles,docking
5377,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4)ccc(c45)OCC(=O)N5,-8.540883
5378,Cc([nH]1)nnc1CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-8.539365
5379,C1CC[C@H]([C@H]12)CN(C2=O)CCCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.532929
5380,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+]3CCC[C@@]34Cc5c(OC4)cccc5,-8.521785
5381,c1cccc(c12)C(=O)N(C2=O)CCCC[NH2+][C@@H](C3)COc(c34)cccc4OC,-8.520125
5382,c1cc(F)ccc1C[NH+](CC2)CCN2c3nc(cc(C)cc4)c4n(c35)ccc5,-8.517312
5383,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@H+](CC2)CCc3ccc(F)cc3,-8.510866
5384,COC(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.508407
5385,c1cccc(c12)C[C@H]2CC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-8.505016
5386,CCC[N@@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-8.49611
5387,c1cccc(c12)C(=O)N(C2=O)CCCC[NH2+][C@@H](C3)COc(c34)cccc4OC,-8.493649
5388,c1cc(F)ccc1C[NH+](CC2)CCN2c3nc(cc(Cl)cc4)c4n(c35)ccc5,-8.489626
5389,FC(F)(F)CCC[N@@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-8.486358
5390,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+]C[C@@H](O3)COc(c34)cccc4,-8.479507
5391,CC(=O)N[C](=[NH2+]=C1)=NC(C1=2)C(=CN2)C3CC[NH+](C)CC3,-8.477711
5392,C[C@H]1CC[N@@H+](CC1)CC[C@H]2CCCN2S(=O)(=O)c3cccc(c34)cccc4,-8.467633
5393,c1cc(C)ccc1C(=O)C[C@@H](CC)[NH+]2CCCC2,-8.455486
5394,C[C@H]1CC[N@H+](CC1)CC[C@@H]2CCCCN2S(=O)(=O)c3cccc(c34)cccc4,-8.452802
5395,O1CCOc(c12)c(N)c(F)cc2C(=O)OC[C@H]3CC[N@H+](CC3)CCCC,-8.445859
5396,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+][C@@H](C3)COc(c34)cccc4OC,-8.443886
5397,CC1(C)CC(=O)N(C(=O)C1)CCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-8.437613
5398,C1CCC[NH+]1CCOC(=O)N2c(cccc3)c3Sc(c24)cccc4,-8.437418
5399,O=C1CNC(=O)N1CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-8.435719
5400,C1CCCC12CC(=O)N(C(=O)C2)CCCC[NH2+]C[C@@H](O3)COc(c34)cccc4,-8.435453
5401,O=CC=1C=NC(C12)=CC=C3[C@@H]2C[C@H](CC3)[N@H+](CCC)CCCCN(C(=O)C4)C(=O)CC4(C)C,-8.434389
5402,CC(=O)Nc(cc1)ccc1C[NH+](CC2)CCN2CCOc3cccc(c34)nc(C)cc4,-8.43064
5403,O=C1CNC(=O)N1CC(C=C2)=C[C@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-8.4278
5404,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](C3)CC[C@@H]4[C@H]3Cc(c45)cccc5OC,-8.418103
5405,CC1(C)CC(=O)N(C(=O)C1)CCCC[N@@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-8.407095
5406,c1ccccc1C[N@H+](CCC)[C@H](CC2)C[C@H]3C2=CC=C(C3=4)N=CC4,-8.396839
5407,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@H](CC3)[N@H+](CCC)CCCCN(C(=O)C4)C(=O)CC4(C)C,-8.394535
5408,C[NH+](C)CCCN1c(cccc2)c2Sc(c13)ccc(Cl)c3,-8.3933
5409,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+](CCC)C[C@@H](C3)COc(c34)cccc4OC,-8.3930645
5410,CC(C)c1ccc(cc1)S(=O)(=O)C(=NN2)[C@H](C=23)C=C(C=C3)NC4CC[NH2+]CC4,-8.392958
5411,N1C(=O)COc(c12)ccc(c2)C[NH+](CC3)CCN3c4cccc(c45)nc(C)cc5,-8.392256
5412,c1cc(F)ccc1C(=O)NCCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-8.39111
5413,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@H](C3)COc(c34)cccc4OC,-8.3871155
5414,c1cc(C)ccc1C(=O)C[C@@H](CC)[NH+]2CCCC2,-8.384545
5415,N#Cc(c1)ccc(c12)C[N@H+](CC2)CC[C@H]3CC[C@@H](CC3)NC(=O)/C=C/c4cc(S(=O)(=O)C)ccc4,-8.383802
5416,C1CCCC12CC(=O)N(C(=O)C2)CCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.377477
5417,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2,-8.377202
5418,c1cccc(c12)OC[C@H](C2)[N@@H+](CCC)CCCCN(C(=O)C3)C(=O)CC34CCCC4,-8.375082
5419,CCC[NH+](CCC)CCC(=CN1)[C@H](C=12)C=C(C=C2)OC,-8.371787
5420,C1C[NH+](C)CCN1c(cc(c2)OC)c(c23)nc(cc3NC)C(=O)Nc4ccc(cc4)N5CCOCC5,-8.370371
5421,[O-]C(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.369151
5422,CC(=O)NCC[N@@H+](CCC)[C@H](C1)COc(c12)cccc2OC,-8.369128
5423,N#Cc1ccc(cc1)CCOC(=O)N[C@H]2CC[N@H+](CC2)CCCC(c3ccc(F)cc3)c4ccc(F)cc4,-8.368212
5424,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+]3CCC[C@@]34Cc5c(OC4)cccc5OC,-8.367069
5425,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+]3CCC[C@]34Cc5c(OC4)cccc5,-8.366422
5426,CC(=O)NCC[N@@H+](CCC)[C@H](C1)COc(c12)cccc2OC,-8.364696
5427,CCC[NH+](CCC)C[C@H](O)COc1cccc(c12)cccc2,-8.360843
5428,C1CCCC[NH+]1CCCC[N@@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-8.359443
5429,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2,-8.353148
5430,C1CCCCN1C(=O)c2cc(ccc2)C[NH+](CC3)CCN3c4c(OC(C)C)cccc4,-8.350477
5431,C1COCCN1CCCC[N@@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-8.3502655
5432,Clc1cccc(c12)[C@@H](C2)CCC[NH+](CC3)CCN3c4cccc(c45)OCCO5,-8.333835
5433,c1cccc(c12)C(=O)N(C2=O)CCCC[NH+](CC3)CCN3c4c(OC)cccc4,-8.332934
5434,c1cccc2n(c(c3c12)cccc3)C(=O)CCCC[NH+](CC4)CCN4c5c(OC)cccc5,-8.332352
5435,c1cccc(c12)OC[C@H](C2)[N@@H+](CCC)CCCCN(C(=O)C3)C(=O)CC34CCCC4,-8.330346
5436,c1cc(F)ccc1C(=O)NC(=CC=C2)[C@@H](C2=3)C(=C(N3)C)CC[NH+](C)C,-8.326805
5437,C1CCCC12CC(=O)N(C(=O)C2)CCCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.323825
5438,CC(=O)NCC[N@@H+](CCC)[C@H](C1)COc(c12)cccc2OC,-8.32206
5439,C1CC1COc2c(OC)cc([C@@H](C[N@@H+](C)[C@H]3C4)c5ccccc5)c3c2c(c6)c4cc(c67)OCO7,-8.317877
5440,C1CCCC12CC(=O)N(C(=O)C2)OCCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.315863
5441,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(F)ccc4,-8.312158
5442,C1CCCC12CC(=O)N(C(=O)C2)CCCCC[N@H+](CCC)[C@H](C3)COc(c34)cccc4OC,-8.311775
5443,CCC[NH+](CCC)C[C@@H](C1)COc(c12)cccc2OC,-8.311582
5444,COC(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.310745
5445,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+]3CCC[C@@]34Cc5c(OC4)cccc5OC,-8.3100395
5446,N#CC(CO1)=Cc(c12)cccc2OC[C@@H]3CCC[NH2+]C3,-8.294346
5447,C1CCCC12CC(=O)N(C(=O)C2)CCC[N@@H+](C3)CC[C@@H]4[C@@H]3Cc(c45)cccc5OC,-8.29092
5448,C1CCCC12CC(=O)N(C(=O)C2)OCCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.273821
5449,CCC[N@H+](CC1)CC[C@@H]1COc(c2n3ccc2)nc(c34)scc4C,-8.273592
5450,c1cc(Cl)c(Cl)cc1C[NH+](CC2)CCN2c(c3n4ccc3)nc(c45)scc5,-8.2724695
5451,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4F)ccc(c45)OCC(=O)N5,-8.271589
5452,C[C@H]1CC[N@H+](CC1)CC[C@H]2CCCN2S(=O)(=O)c3cccc(c34)cccc4,-8.267882
5453,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2O,-8.263948
5454,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2O,-8.259149
5455,C1CCCC12CC(=O)N(C(=O)C2)CCCCOc3cccc(OC4)c3C[C@]45CCC[N@H+]5CCC,-8.258408
5456,c1cccc(c12)C(=O)N(C2=O)CCCC[NH2+][C@@H](C3)COc(c34)cccc4OC,-8.253408
5457,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-8.249479
5458,c1cccc(c12)C(=O)N(C2=O)CCC[N@@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.247015
5459,c1cc(C)nc(c12)cccc2OCCN3CC[NH+](CC3)Cc4cc(Cl)c(Cl)cc4,-8.245806
5460,N#CC(CO1)=Cc(c12)cccc2OC[C@@H]3CCC[NH2+]C3,-8.244298
5461,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@H+](CC2)CCc3ccc(C)cc3,-8.244229
5462,CCC[NH2+][C@@H](CC1)Cc(c12)ccc(F)c2,-8.240645
5463,FC(F)(F)CCC[N@@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-8.236311
5464,c1ccc(C)cc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-8.2337475
5465,c1cccc(c12)C[C@@H]2CCC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-8.2275505
5466,[NH3+]CCC(=O)NC(C1)=CC=C(C1=2)N=NC2S(=O)(=O)c3cccc(c34)cccc4,-8.222589
5467,FC(F)(F)CCC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-8.213061
5468,CCCC[N@@H+](CC)CCOc1cccc(c12)cccc2,-8.21236
5469,CCC[NH+](CCC)CCC(=CN1)[C@H](C=12)C=C(C=C2)OC,-8.211761
5470,C1C[NH2+]CCN1c2c(OC)ccc(c2)S(=O)(=O)Nc(c3Cl)cc(Cl)cc3Cl,-8.209579
5471,c1ccccc1C[N@H+](CCC)[C@H](CC2)C[C@H]3C2=CC=C(C3=4)N=CC4,-8.209332
5472,c1cc(Cl)c(Cl)cc1C[NH+](CC2)CCN2c(n3)c(ccc4)n4c(c35)scc5,-8.20382
5473,C1CC1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-8.19753
5474,O1COc(c12)ccc(c2)C[NH+](CC3)CCN3c(c4n5ccc4)nc(c56)scc6,-8.196556
5475,FCCOc(ccc1)c(OC)c1[C@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-8.195058
5476,FC(F)(F)CC[N@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-8.194301
5477,C1C[NH2+]CCN1C(C=C2)=C[C@H](C2=3)C(=NN3)S(=O)(=O)c4cccc(c45)cccc5,-8.193022
5478,[O-]C(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.189445
5479,C1CC[C@H]([C@H]12)CN(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.186267
5480,COC(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.18482
5481,c1cc(C)ccc1C(=O)C[C@@H](CC)[NH+]2CCCC2,-8.179982
5482,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)ccc(F)c2N,-8.176973
5483,C1CCCC12CC(=O)N(C(=O)C2)CCC[N@H+](CCC)[C@H](C3)COc(c34)cccc4OC,-8.173646
5484,CCC[NH+](CCC)[C@@H](C1)COc(c12)cccc2O,-8.170299
5485,c1cccc(c12)OC[C@H](C2)[N@H+](CCC)CCCCN(C(=O)C3)C(=O)CC34CCCC4,-8.160425
5486,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@H+](CC2)CCc3ccc(cc3)OC,-8.159226
5487,Cc1ccc(cc1)S(=O)(=O)NCCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-8.1555605
5488,CC(=O)NCC[N@@H+](CCC)[C@H](C1)COc(c12)cccc2OC,-8.15413
5489,c1cccc(c12)OC[C@H](C2)[N@@H+](CCC)CCCCN(C(=O)C3)C(=O)CC34CCCC4,-8.153313
5490,C1C[NH2+]CCN1c(c2)ccc(c23)n(Cc4ccccc4)nc3S(=O)(=O)c5cccc(c56)cccc6,-8.152553
5491,N#CC(CO1)=Cc(c12)cccc2OC[C@@H]3CCC[NH2+]C3,-8.152371
5492,C1C[NH2+]CCC1C(=O)NC(C2)=CC=C(C2=3)N=NC3S(=O)(=O)c4cccc(c45)cccc5,-8.149346
5493,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@H+](CC2)CCc3ccc(C)cc3,-8.147732
5494,c1ccccc1C(=O)OCc(c2-c3ccccc3)c(nc(c24)cccc4)N5CC[NH+](C)CC5,-8.14768
5495,c1ccc(C)cc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-8.145644
5496,c1ccc(F)cc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-8.136669
5497,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+]3CCC[C@@]34Cc5c(OC4)cccc5OC,-8.135775
5498,c1c(Cl)ccc(c12)sc(c2C)S(=O)(=O)Nc(c3)ccc(OC)c3N(C4)CC[N@H+]([C@@H]45)CCCC5,-8.135065
5499,c1cccc(c12)C[C@H]2CC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-8.1318035
5500,c1cc(F)ccc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@@H+](C)CC4,-8.127135
5501,N#CC(CO1)=Cc(c12)cccc2OC[C@H]3CCC[NH2+]C3,-8.126247
5502,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2O,-8.12402
5503,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(OC)ccc4,-8.12343
5504,c1cccc(c12)OC[C@@H](O2)C[N@@H+](CC3)CC[C@]34C(=O)NCN4c5ccccc5,-8.12121
5505,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+]3CCC[C@@]34Cc5c(OC4)cccc5,-8.1168375
5506,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4O,-8.116565
5507,c1cccc(c12)OC[C@H](O2)C[N@H+](CC3)CC[C@]34C(=O)NCN4c5ccccc5,-8.112107
5508,CC1(C)C(=O)N(C(=O)N1)CC(C=C2)=C[C@@H](C2=3)C(=CN3)[C@H]4C[C@@H](C4)[NH+](C)C,-8.104645
5509,c1cccc(c12)C(=O)N(C2=O)CCCC[NH2+][C@@H](C3)COc(c34)cccc4OC,-8.100619
5510,c1cc(F)ccc1C(=O)NCCCC[N@H+]2CCCC[C@]23Cc4c(OC3)cccc4OC,-8.10056
5511,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-8.098618
5512,c1ccccc1CC[NH2+][C@H]([C@H]2[C@@H]3[C@@H]4[C@H]25)[C@H]6[C@@H]5C[C@@H]4[C@H]6C3,-8.094176
5513,COC(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.086214
5514,c1cc(F)ccc1C(=O)Nc(cc2)cc(c23)n(nc3)[C@H]4CC[N@@H+](C)CC4,-8.083166
5515,c1cccc(c12)C(=O)N(C2=O)CCCC[NH+](CC3)CCN3c4c(OC)cccc4,-8.080836
5516,C1CCCC[NH+]1CCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-8.079834
5517,c1ccccc1C[NH+](CC2)CCN2c(n3)c(ccc4)n4c(c35)sc(c5)-c6ccccc6,-8.077098
5518,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@H+](CC2)CCc3ccc(F)cc3,-8.075893
5519,CC(=O)Nc(cc1)ccc1C[NH+](CC2)CCN2CCOc3cccc(c34)nc(C)cc4,-8.069792
5520,Cc1ccc(cc1)S(=O)(=O)NCCCC[N@@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-8.0640545
5521,CCC[N@@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(F)ccc4,-8.06332
5522,c1cc(F)ccc1C[NH+](CC2)CCN2c3nc(cc(C)cc4)c4n(c35)ccc5,-8.057368
5523,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@H](CC3)[N@H+](CCC)CCCCN(C(=O)C4)C(=O)CC4(C)C,-8.0563345
5524,C1CC[C@H]([C@H]12)CN(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-8.053573
5525,o1cccc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-8.049669
5526,c1ccccc1C[NH+](CC2)CCN2c(nccc3)c3-n4cccc4,-8.047717
5527,O1COc(c12)ccc(c2)C[NH+](CC3)CCN3c(n4)c(ccc5)n5c(c46)scc6,-8.045794
5528,C1CCCC12CC(=O)N(C(=O)C2)CCC[N@H+](CCC)[C@H](C3)COc(c34)cccc4OC,-8.040677
5529,C[N@H+]1CCC[C@H]1CC=2C=NC(C23)=CC=C(C3)OC,-8.04002
5530,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-8.038448
5531,c1cc(C)nc(c12)cccc2OCCN3CC[NH+](CC3)Cc4cc(Cl)c(Cl)cc4,-8.038016
5532,[O-]C(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.034924
5533,c1cc(F)ccc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-8.031617
5534,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)c(O)ccc2C,-8.030734
5535,[NH3+]CCC(=O)Nc1cccc(c12)n(nc2)S(=O)(=O)c3cccc(c34)cccc4,-8.027262
5536,[O-]C(=O)CCCCC[N@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.026656
5537,c1cc(F)ccc1C(=O)[C@H]2CC[N@@H+](CC2)CCn(c3=O)c(=O)[nH]c(c34)cccc4,-8.02613
5538,c1cc(F)ccc1C[NH+](CC2)CCN2c3nc(cc(Cl)cc4)c4n(c35)ccc5,-8.023548
5539,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)ccc(F)c2N,-8.011761
5540,[O-]C(=O)CCCCC[N@@H+](CC1)CC[C@@H]1CNC(=O)c2c(OCCC3)n3c(c24)cccc4,-8.006874
5541,C1C[NH2+]CCC1C(=O)NC(C2)=CC=C(C2=3)N=NC3S(=O)(=O)c4cccc(c45)cccc5,-8.003681
5542,FCCOc(ccc1)c(OC)c1[C@@H](O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-8.002157
5543,c1cccc(c12)C[C@H]2CC[NH+](CC3)CCN3c(ccc4)c(c45)occ5,-7.999441
5544,CC1(C)CC(=O)N(C(=O)C1)CCCC[N@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-7.999058
5545,c1cc(F)ccc1C(=O)NCCCC[N@H+]2CCCC[C@]23Cc4c(OC3)cccc4OC,-7.991267
5546,c1ccccc1C[NH+](CC2)CCN2c(c3n4ccc3)nc(c45)scc5,-7.988881
5547,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2O,-7.9846845
5548,Cc1ccc(cc1)S(=O)(=O)NCCCC[N@@H+](CCC)[C@H](C2)COc(c23)cccc3OC,-7.9841394
5549,O=CC=1C=NC(C12)=CC=C3[C@H]2C[C@H](CC3)[N@H+](CCC)CCCCN(C(=O)C4)C(=O)CC4(C)C,-7.9818087
5550,C1COCCN1CCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.9805193
5551,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+]3CCC[C@]34Cc5c(OC4)cccc5,-7.9756713
5552,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@+](C)(CCC)[C@H](C3)COc(c34)cccc4OC,-7.9724994
5553,c1cc(Br)ccc1C(=O)[C@@H](CCC)[NH+]2CCCC2,-7.970494
5554,CCCOc1c(OC)cc([C@@H](C[N@H+](C)[C@@H]2C3)c4ccccc4)c2c1c(c5)c3cc(c56)OCO6,-7.9696817
5555,N1C(=O)COc(c12)ccc(c2)C(=O)CN(CC3)CCC3Oc4cccc(c45)nc(C)cc5,-7.9690776
5556,C1C[NH2+]CCN1c2c(OC)ccc(c2)S(=O)(=O)Nc3c(Br)ccc(Br)c3,-7.967849
5557,c1cc([N+]([O-])=O)ccc1[C@H]2C(C(=O)NC)=C(C)NC(C)=C2C(=O)NCCC[N@H+](CC3)CC[C@@]3(C(=O)OC)c4ccccc4,-7.965242
5558,C1CC1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-7.962647
5559,C1CC[C@H]([C@H]12)CN(C2=O)CCCC[N@H+](CCC)[C@@H](C3)COc(c34)cccc4OC,-7.958864
5560,c1cccc(c12)CC(C2)[NH+](CC3)CCN3c4cccc(c45)OCCO5,-7.9575324
5561,C1C[NH2+]CCC1NC(C=C2)=C[C@@H](C2=3)C(=NN3)S(=O)(=O)c(c4)ccc(c45)cccc5,-7.9567056
5562,C1C[NH2+]CCC1NC(C=C2)=C[C@H](C2=3)C(=NN3)S(=O)(=O)c4cccc(c45)cccc5,-7.95644
5563,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@H+](CCC)[C@H](C3)COc(c34)cccc4OC,-7.948809
5564,C1CCCC[NH+]1CCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.942704
5565,CCC[N@@H+](C)CCCOc(cccc1)c1C2CCCC2,-7.940361
5566,c1ccc(C)cc1C(=O)NC(C=C2)=N[C@@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-7.9396105
5567,C1CCCC12CC(=O)N(C(=O)C2)CCCC[N@@H+](CCC)C[C@@H](C3)COc(c34)cccc4OC,-7.939563
5568,FC(F)(F)CCC[N@@H+](CC1)CC[C@@H]1COc(c(c2c34)cccn2)nc3c(F)ccc4,-7.938931
5569,O1COc(c12)ccc(c2)C[NH+](CC3)CCN3c4nc(cccn5)c5n(c46)ccc6,-7.937716
5570,c1cc(Cl)ccc1-c(on2)nc2COc(c3)ccc(c34)CC[C@H]4[NH+](CC5)CCN5C6(CO)CCCC6,-7.937272
5571,CCC[NH+](CCC)[C@H](CO1)Cc2c1ccc(c23)cccc3,-7.9360304
5572,c1ccccc1C[NH+](CC2)CCN2c(nccc3)c3-n4cccc4,-7.935765
5573,CC(C)(C)c(cc1)ccc1C(=O)CCC[N@H+](CC2)CC[C@@H]2OC(c3ccccc3)c4ccccc4,-7.934926
5574,CCC[NH+](CCC)[C@H](CO1)Cc2c1ccc(c23)cccc3,-7.927699
5575,CCC[NH+](CCC)CCC(=CN1)[C@H](C=12)C=C(O)C=C2,-7.9247103
5576,c1nncn1C(C=C2)=C[C@H](C2=3)C(=CN3)C[C@H](F)C[N@H+](CC4)CC[C@@H]4OCc5ccccc5,-7.923277
5577,C1C[NH2+]CCN1C(C=C2)=C[C@H](C2=3)C(=NN3)S(=O)(=O)c4cccc(c45)cccc5,-7.9176755
5578,C[C@@H]([NH3+])CC(=CN1)[C@@H](C=12)C(O)=CC=C2,-7.917474
5579,CCC[N@@H+](C)CCCOc(cccc1)c1C2CCCC2,-7.9159746
5580,CC(C)[NH2+]CCCOc1cccc(c12)cccc2,-7.912464
5581,c1cc(F)ccc1\C=C\C(=O)N[C@H](CC2)CC[C@@H]2CC[N@H+](C3)Cc(c34)ccc(c4)OS(=O)(=O)C,-7.908412
5582,C[C@H]([NH3+])CC(=CN1)[C@@H](C=12)C(OC)=CC=C2,-7.9073014
5583,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(Cl)ccc4,-7.8969793
5584,CCC[NH+](CCC)[C@@H](CC1)Cc(c12)ccc(F)c2N,-7.8952856
5585,c1cc(F)ccc1C(=O)N[C](=[NH2+]=C2)=NC(C2=3)C(=CN3)C4CC[NH+](C)CC4,-7.895126
5586,c1cc(C)ccc1C(=O)C[C@@H](CC)[NH+]2CCCC2,-7.8917546
5587,c1cc(C)nc(c12)cc(Cl)cc2OCC[N@@H+](CC3)CC[C@@H]3Cc(c4F)ccc(c45)OCC(=O)N5,-7.890115
5588,C1C[NH+](C)CCN1CCCN2c(cccc3)c3Sc(c24)ccc(Cl)c4,-7.8873596
5589,CCC[NH+](CCC)[C@H](CO1)Cc2c1ccc(c23)cccc3,-7.882249
5590,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@@H+](CC2)CCc3ccc(F)cc3,-7.8812447
5591,C1COCCN1CCCC[N@@H+](CCC)[C@@H](C2)COc(c23)cccc3OC,-7.880838
5592,c1ccc(F)cc1C(=O)NC(C=C2)=N[C@H](C2=3)C(=CN3)[C@H]4CC[N@H+](C)CC4,-7.878673
5593,CCC[NH+](CCC)[C@H](C1)COc(c12)cccc2O,-7.872587
5594,CCC[N@H+](CC1)CC[C@@H]1COc(c2cccc3)nc(c4c23)c(Cl)ccc4,-7.8679585
5595,c1nncn1C(C=C2)=C[C@@H](C2=3)C(=CN3)CC(F)(F)CN(CC4)CCC4[N@@H+](C)Cc5ccccc5,-7.8662114
5596,FCCOc(ccc1)c(OC)c1C(=O)[C@H]2CC[N@@H+](CC2)CCc3ccc(C)cc3,-7.864425
